ts,attempt,status,elapsed_ms,error
2026-09-14T22:24:05.000+00:00,60,OK,5.5,
2026-09-14T22:24:05.505+00:00,61,OK,5.3,
2026-09-14T22:24:06.010+00:00,62,OK,4.7,
2026-09-14T22:24:06.516+00:00,63,OK,5.6,
2026-09-14T22:24:07.022+00:00,64,OK,5.9,
2026-09-14T22:24:07.526+00:00,65,OK,3.7,
2026-09-14T22:24:08.031+00:00,66,OK,4.2,
2026-09-14T22:24:08.537+00:00,67,OK,5.8,
2026-09-14T22:24:09.041+00:00,68,OK,3.7,
2026-09-14T22:24:09.545+00:00,69,OK,4.2,
2026-09-14T22:24:10.060+00:00,70,OK,14.3,
2026-09-14T22:24:10.570+00:00,71,OK,9.8,
2026-09-14T22:24:11.081+00:00,72,OK,10.3,
2026-09-14T22:24:11.588+00:00,73,OK,7.0,
2026-09-14T22:24:12.093+00:00,74,OK,4.8,
2026-09-14T22:24:12.598+00:00,75,OK,6.5,
2026-09-14T22:24:13.103+00:00,76,OK,4.8,
2026-09-14T22:24:13.607+00:00,77,OK,3.6,
2026-09-14T22:24:14.112+00:00,78,OK,5.5,
2026-09-14T22:24:14.615+00:00,79,OK,2.5,
2026-09-14T22:24:15.124+00:00,80,OK,8.3,
2026-09-14T22:24:15.632+00:00,81,OK,7.8,
2026-09-14T22:24:16.144+00:00,82,OK,11.8,
2026-09-14T22:24:16.650+00:00,83,OK,5.1,
2026-09-14T22:24:17.155+00:00,84,OK,5.5,
2026-09-14T22:24:17.666+00:00,85,OK,9.8,
2026-09-14T22:24:18.174+00:00,86,OK,7.9,
2026-09-14T22:24:18.677+00:00,87,OK,2.8,
2026-09-14T22:24:19.182+00:00,88,OK,4.8,
2026-09-14T22:24:19.690+00:00,89,OK,7.9,
2026-09-14T22:24:20.199+00:00,90,OK,8.6,
2026-09-14T22:24:20.706+00:00,91,OK,6.6,
2026-09-14T22:24:21.211+00:00,92,OK,5.2,
2026-09-14T22:24:21.715+00:00,93,OK,3.1,
2026-09-14T22:24:22.218+00:00,94,OK,3.0,
2026-09-14T22:24:22.721+00:00,95,OK,2.9,
2026-09-14T22:24:23.227+00:00,96,OK,6.1,
2026-09-14T22:24:23.732+00:00,97,OK,4.9,
2026-09-14T22:24:24.238+00:00,98,OK,5.8,
2026-09-14T22:24:24.742+00:00,99,OK,3.2,
2026-09-14T22:24:25.247+00:00,100,OK,4.9,
2026-09-14T22:24:25.752+00:00,101,OK,4.7,
2026-09-14T22:24:26.257+00:00,102,OK,5.4,
2026-09-14T22:24:26.763+00:00,103,OK,5.0,
2026-09-14T22:24:27.267+00:00,104,OK,3.8,
2026-09-14T22:24:27.771+00:00,105,OK,3.8,
2026-09-14T22:24:28.276+00:00,106,OK,4.7,
2026-09-14T22:24:28.780+00:00,107,OK,4.1,
2026-09-14T22:24:29.287+00:00,108,OK,6.6,
2026-09-14T22:24:29.792+00:00,109,OK,4.6,
2026-09-14T22:24:30.297+00:00,110,OK,5.1,
2026-09-14T22:24:30.806+00:00,111,OK,7.8,
2026-09-14T22:24:31.314+00:00,112,OK,8.3,
2026-09-14T22:24:31.818+00:00,113,OK,3.7,
2026-09-14T22:24:32.328+00:00,114,OK,9.6,
2026-09-14T22:24:32.833+00:00,115,OK,4.8,
2026-09-14T22:24:33.341+00:00,116,OK,7.4,
2026-09-14T22:24:33.846+00:00,117,OK,4.6,
2026-09-14T22:24:34.356+00:00,118,OK,10.0,
2026-09-14T22:24:34.866+00:00,119,OK,9.4,
2026-09-14T22:24:35.375+00:00,120,OK,8.5,
2026-09-14T22:24:35.883+00:00,121,OK,8.2,
2026-09-14T22:24:36.393+00:00,122,OK,9.3,
2026-09-14T22:24:36.907+00:00,123,OK,13.7,
2026-09-14T22:24:37.419+00:00,124,OK,11.7,
2026-09-14T22:24:37.927+00:00,125,OK,7.2,
2026-09-14T22:24:38.439+00:00,126,OK,12.1,
2026-09-14T22:24:38.949+00:00,127,OK,9.2,
2026-09-14T22:24:39.454+00:00,128,OK,4.6,
2026-09-14T22:24:39.958+00:00,129,OK,4.7,
2026-09-14T22:24:40.466+00:00,130,OK,7.3,
2026-09-14T22:24:40.973+00:00,131,OK,7.0,
2026-09-14T22:24:41.481+00:00,132,OK,7.6,
2026-09-14T22:24:41.988+00:00,133,OK,6.1,
2026-09-14T22:24:42.497+00:00,134,OK,9.1,
2026-09-14T22:24:43.000+00:00,135,OK,4.6,
2026-09-14T22:24:43.511+00:00,136,OK,9.9,
2026-09-14T22:24:44.016+00:00,137,OK,4.7,
2026-09-14T22:24:44.521+00:00,138,OK,5.2,
2026-09-14T22:24:45.027+00:00,139,OK,5.4,
2026-09-14T22:24:45.543+00:00,140,OK,16.2,
2026-09-14T22:24:46.049+00:00,141,OK,6.1,
2026-09-14T22:24:46.559+00:00,142,OK,9.6,
2026-09-14T22:24:47.067+00:00,143,OK,7.8,
2026-09-14T22:24:47.573+00:00,144,OK,5.0,
2026-09-14T22:24:48.084+00:00,145,OK,11.1,
2026-09-14T22:24:48.592+00:00,146,OK,7.2,
2026-09-14T22:24:49.105+00:00,147,OK,12.3,
2026-09-14T22:24:49.609+00:00,148,OK,3.6,
2026-09-14T22:24:50.116+00:00,149,OK,6.7,
2026-09-14T22:24:50.627+00:00,150,OK,11.1,
2026-09-14T22:24:51.139+00:00,151,OK,12.0,
2026-09-14T22:24:51.647+00:00,152,OK,7.7,
2026-09-14T22:24:52.161+00:00,153,OK,13.2,
2026-09-14T22:24:52.666+00:00,154,OK,5.1,
2026-09-14T22:24:53.176+00:00,155,OK,9.6,
2026-09-14T22:24:53.682+00:00,156,OK,5.6,
2026-09-14T22:24:54.190+00:00,157,OK,7.8,
2026-09-14T22:24:54.695+00:00,158,OK,5.0,
2026-09-14T22:24:55.201+00:00,159,OK,5.4,
2026-09-14T22:24:55.706+00:00,160,OK,5.0,
2026-09-14T22:24:56.211+00:00,161,OK,4.0,
2026-09-14T22:24:56.716+00:00,162,OK,5.0,
2026-09-14T22:24:57.221+00:00,163,OK,4.6,
2026-09-14T22:24:57.733+00:00,164,OK,11.6,
2026-09-14T22:24:58.239+00:00,165,OK,6.4,
2026-09-14T22:24:58.744+00:00,166,OK,3.9,
2026-09-14T22:24:59.253+00:00,167,OK,8.6,
2026-09-14T22:24:59.757+00:00,168,OK,4.4,
2026-09-14T22:25:00.263+00:00,169,OK,4.9,
2026-09-14T22:25:00.768+00:00,170,OK,4.9,
2026-09-14T22:25:01.273+00:00,171,OK,4.9,
2026-09-14T22:25:01.776+00:00,172,OK,2.8,
2026-09-14T22:25:02.283+00:00,173,OK,6.9,
2026-09-14T22:25:02.787+00:00,174,OK,3.7,
2026-09-14T22:25:03.298+00:00,175,OK,10.4,
2026-09-14T22:25:03.803+00:00,176,OK,5.2,
2026-09-14T22:25:04.313+00:00,177,OK,9.0,
2026-09-14T22:25:04.816+00:00,178,OK,3.3,
2026-09-14T22:25:05.329+00:00,179,OK,11.9,
2026-09-14T22:25:05.836+00:00,180,OK,7.2,
2026-09-14T22:25:06.345+00:00,181,OK,8.2,
2026-09-14T22:25:06.849+00:00,182,OK,4.1,
2026-09-14T22:25:07.356+00:00,183,OK,6.5,
2026-09-14T22:25:07.860+00:00,184,OK,3.7,
2026-09-14T22:25:08.365+00:00,185,OK,4.7,
2026-09-14T22:25:08.869+00:00,186,OK,3.7,
2026-09-14T22:25:09.380+00:00,187,OK,10.5,
2026-09-14T22:25:09.885+00:00,188,OK,5.1,
2026-09-14T22:25:10.395+00:00,189,OK,9.1,
2026-09-14T22:25:10.907+00:00,190,OK,12.3,
2026-09-14T22:25:11.414+00:00,191,OK,6.2,
2026-09-14T22:25:11.922+00:00,192,OK,7.8,
2026-09-14T22:25:12.431+00:00,193,OK,8.4,
2026-09-14T22:25:12.935+00:00,194,OK,6.1,
2026-09-14T22:25:13.444+00:00,195,OK,8.1,
2026-09-14T22:25:13.949+00:00,196,OK,5.3,
2026-09-14T22:25:14.461+00:00,197,OK,11.8,
2026-09-14T22:25:14.967+00:00,198,OK,5.6,
2026-09-14T22:25:15.473+00:00,199,OK,5.6,
2026-09-14T22:25:15.977+00:00,200,OK,3.9,
2026-09-14T22:25:16.486+00:00,201,OK,8.1,
2026-09-14T22:25:16.997+00:00,202,OK,10.7,
2026-09-14T22:25:17.508+00:00,203,OK,10.8,
2026-09-14T22:25:18.015+00:00,204,OK,7.2,
2026-09-14T22:25:18.522+00:00,205,OK,6.7,
2026-09-14T22:25:19.027+00:00,206,OK,4.7,
2026-09-14T22:25:19.539+00:00,207,OK,11.1,
2026-09-14T22:25:20.044+00:00,208,OK,5.1,
2026-09-14T22:25:20.550+00:00,209,OK,6.0,
2026-09-14T22:25:21.062+00:00,210,OK,11.4,
2026-09-14T22:25:21.573+00:00,211,OK,10.6,
2026-09-14T22:25:22.077+00:00,212,OK,3.3,
2026-09-14T22:25:22.587+00:00,213,OK,9.8,
2026-09-14T22:25:23.092+00:00,214,OK,5.0,
2026-09-14T22:25:23.604+00:00,215,OK,11.2,
2026-09-14T22:25:24.111+00:00,216,OK,6.9,
2026-09-14T22:25:24.615+00:00,217,OK,4.3,
2026-09-14T22:25:25.120+00:00,218,OK,4.0,
2026-09-14T22:25:25.626+00:00,219,OK,5.7,
2026-09-14T22:25:26.130+00:00,220,OK,3.8,
2026-09-14T22:25:26.634+00:00,221,OK,3.9,
2026-09-14T22:25:27.143+00:00,222,OK,8.2,
2026-09-14T22:25:27.652+00:00,223,OK,8.9,
2026-09-14T22:25:28.158+00:00,224,OK,5.0,
2026-09-14T22:25:28.663+00:00,225,OK,4.9,
2026-09-14T22:25:29.174+00:00,226,OK,10.5,
2026-09-14T22:25:29.685+00:00,227,OK,11.0,
2026-09-14T22:25:30.188+00:00,228,OK,3.0,
